-1.0862,5081500000,1270000000000,315000000000000,7.85E+016,1.96E+019,4.84E+021,5.3E+023,2.59E+024,5.14E+024,7.89E+024,1.06E+025,1.38E+025,1.69E+025,2.01E+025,2.34E+025,2.69E+025,3.04E+025,3.41E+025,3.79E+025,4.19E+025,4.6E+025
-0.95042,9708000000,2420000000000,602330000000000,1.5017E+017,3.7367E+019,9.26E+021,1.011E+024,4.9333E+024,9.7567E+024,1.4897E+025,1.9967E+025,2.5767E+025,3.1433E+025,3.7267E+025,4.3267E+025,4.9433E+025,5.5733E+025,6.2233E+025,6.8733E+025,7.58E+025,8.2633E+025
-0.81464,16103000000,4012000000000,999400000000000,2.489E+017,6.192E+019,1.5356E+022,1.6766E+024,8.16E+024,1.6094E+025,2.4518E+025,3.274E+025,4.212E+025,5.122E+025,6.05E+025,6.984E+025,7.946E+025,8.924E+025,9.934E+025,1.0924E+026,1.1988E+026,1.3018E+026
-0.67887,22392000000,5578000000000,1390400000000000,3.462E+017,8.62E+019,2.1348E+022,2.3306E+024,1.1322E+025,2.2306E+025,3.392E+025,4.52E+025,5.804E+025,7.044E+025,8.308E+025,9.556E+025,1.0848E+026,1.2156E+026,1.3492E+026,1.4806E+026,1.621E+026,1.7558E+026
-0.54309,29075000000,7246000000000,1805000000000000,4.494E+017,1.1194E+020,2.772E+022,3.026E+024,1.468E+025,2.888E+025,4.386E+025,5.834E+025,7.48E+025,9.058E+025,1.0656E+026,1.2234E+026,1.3874E+026,1.5508E+026,1.7166E+026,1.88E+026,2.052E+026,2.216E+026
-0.40732,35510000000,8840000000000,2204000000000000,5.488E+017,1.367E+020,3.384E+022,3.696E+024,1.79E+025,3.516E+025,5.33E+025,7.078E+025,9.054E+025,1.0936E+026,1.2854E+026,1.4728E+026,1.666E+026,1.858E+026,2.052E+026,2.244E+026,2.442E+026,2.632E+026
-0.27155,40565000000,10100000000000,2516000000000000,6.27E+017,1.562E+020,3.864E+022,4.222E+024,2.044E+025,4.012E+025,6.076E+025,8.06E+025,1.0296E+026,1.2432E+026,1.458E+026,1.67E+026,1.886E+026,2.1E+026,2.314E+026,2.528E+026,2.744E+026,2.952E+026
-0.13577,44138000000,10980000000000,2738000000000000,6.822E+017,1.7E+020,4.204E+022,4.594E+024,2.222E+025,4.358E+025,6.592E+025,8.74E+025,1.1148E+026,1.344E+026,1.576E+026,1.804E+026,2.034E+026,2.262E+026,2.49E+026,2.718E+026,2.946E+026,3.166E+026
0,45247000000,11260000000000,2806000000000000,6.992E+017,1.742E+020,4.31E+022,4.71E+024,2.278E+025,4.466E+025,6.756E+025,8.954E+025,1.142E+026,1.376E+026,1.612E+026,1.846E+026,2.082E+026,2.314E+026,2.546E+026,2.778E+026,3.008E+026,3.23E+026
0.13577,44138000000,10980000000000,2738000000000000,6.822E+017,1.7E+020,4.204E+022,4.594E+024,2.222E+025,4.358E+025,6.592E+025,8.74E+025,1.1148E+026,1.344E+026,1.576E+026,1.804E+026,2.034E+026,2.262E+026,2.49E+026,2.718E+026,2.946E+026,3.166E+026
0.27155,40565000000,10100000000000,2516000000000000,6.27E+017,1.562E+020,3.864E+022,4.222E+024,2.044E+025,4.012E+025,6.076E+025,8.06E+025,1.0296E+026,1.2432E+026,1.458E+026,1.67E+026,1.886E+026,2.1E+026,2.314E+026,2.528E+026,2.744E+026,2.952E+026
0.40732,35510000000,8840000000000,2204000000000000,5.488E+017,1.367E+020,3.384E+022,3.696E+024,1.79E+025,3.516E+025,5.33E+025,7.078E+025,9.054E+025,1.0936E+026,1.2854E+026,1.4728E+026,1.666E+026,1.858E+026,2.052E+026,2.244E+026,2.442E+026,2.632E+026
0.54309,29075000000,7246000000000,1805000000000000,4.494E+017,1.1194E+020,2.772E+022,3.026E+024,1.468E+025,2.888E+025,4.386E+025,5.834E+025,7.48E+025,9.058E+025,1.0656E+026,1.2234E+026,1.3874E+026,1.5508E+026,1.7166E+026,1.88E+026,2.052E+026,2.216E+026
0.67887,22392000000,5578000000000,1390400000000000,3.462E+017,8.62E+019,2.1348E+022,2.3306E+024,1.1322E+025,2.2306E+025,3.392E+025,4.52E+025,5.804E+025,7.044E+025,8.308E+025,9.556E+025,1.0848E+026,1.2156E+026,1.3492E+026,1.4806E+026,1.621E+026,1.7558E+026
0.81464,16103000000,4012000000000,999400000000000,2.489E+017,6.192E+019,1.5356E+022,1.6766E+024,8.16E+024,1.6094E+025,2.4518E+025,3.274E+025,4.212E+025,5.122E+025,6.05E+025,6.984E+025,7.946E+025,8.924E+025,9.934E+025,1.0924E+026,1.1988E+026,1.3018E+026
0.95042,9708000000,2420000000000,602330000000000,1.5017E+017,3.7367E+019,9.26E+021,1.011E+024,4.9333E+024,9.7567E+024,1.4897E+025,1.9967E+025,2.5767E+025,3.1433E+025,3.7267E+025,4.3267E+025,4.9433E+025,5.5733E+025,6.2233E+025,6.8733E+025,7.58E+025,8.2633E+025
1.0862,5081500000,1270000000000,315000000000000,7.85E+016,1.96E+019,4.84E+021,5.3E+023,2.59E+024,5.14E+024,7.89E+024,1.06E+025,1.38E+025,1.69E+025,2.01E+025,2.34E+025,2.69E+025,3.04E+025,3.41E+025,3.79E+025,4.19E+025,4.6E+025
