0,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56176,0.64523,0.68362,0.71026,0.73329,0.75469,0.77509,0.7948,0.81395,0.83258,0.85079,0.86862,0.88609,0.90329,0.92021,0.93691
0.13577,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56176,0.64471,0.68085,0.70444,0.72425,0.74235,0.75942,0.77577,0.79152,0.80674,0.82152,0.8359,0.84991,0.86362,0.87705,0.89026
0.27155,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56175,0.64421,0.67819,0.69884,0.71557,0.73051,0.74438,0.7575,0.77001,0.78197,0.79347,0.80455,0.81526,0.82566,0.83578,0.84566
0.40732,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56175,0.64374,0.67572,0.69364,0.70751,0.71952,0.73044,0.74058,0.75009,0.75905,0.76753,0.77558,0.78327,0.79063,0.79772,0.80457
0.54309,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56175,0.64333,0.67351,0.68901,0.70033,0.70974,0.71804,0.72554,0.7324,0.7387,0.74453,0.74992,0.75495,0.75966,0.76409,0.76829
0.67887,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56174,0.64298,0.67167,0.68515,0.69435,0.7016,0.70771,0.71303,0.71769,0.72181,0.72544,0.72864,0.73148,0.73401,0.73628,0.73831
0.81464,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56174,0.64272,0.67028,0.68224,0.68983,0.69546,0.69993,0.7036,0.70662,0.7091,0.71109,0.71267,0.71388,0.71479,0.71545,0.71589
0.95042,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56174,0.64256,0.66941,0.68041,0.687,0.69161,0.69506,0.69771,0.69971,0.70116,0.70214,0.7027,0.70291,0.70282,0.70248,0.70193
1.0862,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56174,0.6425,0.66912,0.6798,0.68606,0.69033,0.69344,0.69574,0.69739,0.69851,0.69914,0.69937,0.69924,0.69882,0.69815,0.69727
1.222,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56174,0.64256,0.66941,0.68041,0.687,0.69161,0.69506,0.69771,0.69971,0.70116,0.70214,0.7027,0.70291,0.70282,0.70248,0.70193
1.3577,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56174,0.64272,0.67028,0.68224,0.68983,0.69546,0.69993,0.7036,0.70662,0.7091,0.71109,0.71267,0.71388,0.71479,0.71545,0.71589
1.4935,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56174,0.64298,0.67167,0.68515,0.69435,0.7016,0.70771,0.71303,0.71769,0.72181,0.72544,0.72864,0.73148,0.73401,0.73628,0.73831
1.6293,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56175,0.64333,0.67351,0.68901,0.70033,0.70974,0.71804,0.72554,0.7324,0.7387,0.74453,0.74992,0.75495,0.75966,0.76409,0.76829
1.7651,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56175,0.64374,0.67572,0.69364,0.70751,0.71952,0.73044,0.74058,0.75009,0.75905,0.76753,0.77558,0.78327,0.79063,0.79772,0.80457
1.9008,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56175,0.64421,0.67819,0.69884,0.71557,0.73051,0.74438,0.7575,0.77001,0.78197,0.79347,0.80455,0.81526,0.82566,0.83578,0.84566
2.0366,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56176,0.64471,0.68085,0.70444,0.72425,0.74235,0.75942,0.77577,0.79152,0.80674,0.82152,0.8359,0.84991,0.86362,0.87705,0.89026
2.1724,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46679,0.56176,0.64523,0.68362,0.71026,0.73329,0.75469,0.77509,0.7948,0.81395,0.83258,0.85079,0.86862,0.88609,0.90329,0.92021,0.93691
