-4.05975,2.5591E-17,4.6537E-11,0.000084627,153.89,279860000,454690000000000,6.6988E+016,3.1102E+017,8.2213E+017,1.6124E+018,2.57E+018,3.6366E+018,4.9756E+018,6.7372E+018,6.3047E+018,1.7012E+019,2.039E+019,2.4162E+019,2.7196E+019,3.6205E+019,3.354E+019,3.8269E+019
-3.924,4.5422E-17,8.26E-11,0.00015021,273.15,496730000,806910000000000,1.1675E+017,5.2967E+017,1.3771E+018,2.6773E+018,4.2753E+018,6.0719E+018,8.3382E+018,1.1201E+019,1.0361E+019,2.776E+019,3.3007E+019,3.8892E+019,4.3494E+019,5.8569E+019,5.3146E+019,6.0714E+019
-3.78825,7.9378E-17,1.4435E-10,0.0002625,477.36,868080000,1410000000000000,2.0229E+017,9.084E+017,2.3371E+018,4.5E+018,7.19E+018,1.0125E+019,1.38E+019,1.8534E+019,1.6948E+019,4.6122E+019,5.4623E+019,6.3991E+019,7.1186E+019,9.3843E+019,8.587E+019,9.6967E+019
-3.6525,1.2488E-16,2.271E-10,0.00041298,751.01,1365700000,2217900000000000,3.1272E+017,1.3709E+018,3.4595E+018,6.5858E+018,1.0337E+019,1.4504E+019,1.9425E+019,2.5626E+019,2.3218E+019,6.171E+019,7.2444E+019,8.4394E+019,9.3284E+019,1.2496E+020,1.1163E+020,1.2647E+020
-3.51675,1.8753E-16,3.4102E-10,0.00062014,1127.7,2050800000,3329900000000000,4.6365E+017,1.9948E+018,4.9358E+018,9.1841E+018,1.4006E+019,1.9324E+019,2.5594E+019,3.3465E+019,2.9926E+019,7.9361E+019,9.2379E+019,1.0676E+020,1.1708E+020,1.558E+020,1.3806E+020,1.5538E+020
-3.381,2.6095E-16,4.7453E-10,0.00086294,1569.3,2853700000,4632600000000000,6.3219E+017,2.658E+018,6.4439E+018,1.172E+019,1.7661E+019,2.3834E+019,3.117E+019,4.0258E+019,3.5501E+019,9.3503E+019,1.078E+020,1.2351E+020,1.3426E+020,1.7789E+020,1.5586E+020,1.743E+020
-3.24525,3.4097E-16,6.2006E-10,0.0011276,2050.5,3728900000,6051600000000000,8.0405E+017,3.2669E+018,7.7279E+018,1.3881E+019,2.0864E+019,2.7735E+019,3.5639E+019,4.5212E+019,3.926E+019,1.0141E+020,1.1553E+020,1.3119E+020,1.4123E+020,1.8869E+020,1.6152E+020,1.804E+020
-3.1095,4.3483E-16,7.9074E-10,0.001438,2614.9,4755300000,7715500000000000,1.0024E+018,3.9576E+018,9.1278E+018,1.6045E+019,2.3557E+019,3.1089E+019,3.9434E+019,4.9668E+019,4.212E+019,1.098E+020,1.2364E+020,1.3868E+020,1.4752E+020,1.9303E+020,1.6467E+020,1.8121E+020
-2.97375,5.3492E-16,9.7275E-10,0.0017689,3216.8,5849800000,9.4883E+015,1.1955E+018,4.5351E+018,1.0135E+019,1.7399E+019,2.5038E+019,3.2709E+019,4.0752E+019,5.0027E+019,4.1612E+019,1.0601E+020,1.1769E+020,1.307E+020,1.3746E+020,1.8327E+020,1.5103E+020,1.6647E+020
-2.838,6.4968E-16,0.0000000011815,0.0021485,3907,7104900000,1.1521E+016,1.412E+018,5.1712E+018,1.1199E+019,1.8673E+019,2.6351E+019,3.3468E+019,4.0975E+019,4.9784E+019,4.02E+019,1.039E+020,1.1376E+020,1.2463E+020,1.2927E+020,1.6969E+020,1.383E+020,1.5038E+020
-2.70225,7.689E-16,0.0000000013982,0.0025427,4623.9,8408600000,1.3629E+016,1.6132E+018,5.6499E+018,1.183E+019,1.924E+019,2.6714E+019,3.3248E+019,3.9901E+019,4.7587E+019,3.7395E+019,9.6238E+019,1.0389E+020,1.1255E+020,1.1529E+020,1.5238E+020,1.2088E+020,1.3091E+020
-2.5665,8.9649E-16,0.0000000016303,0.0029647,5391.2,9804000000,1.5885E+016,1.8153E+018,6.0757E+018,1.227E+019,1.9351E+019,2.6134E+019,3.2234E+019,3.8048E+019,4.4707E+019,3.4059E+019,8.8088E+019,9.3714E+019,1.003E+020,1.0138E+020,1.3427E+020,1.0391E+020,1.1182E+020
-2.43075,1.0248E-15,0.0000000018636,0.003389,6162.9,11207000000,1.8153E+016,2.007E+018,6.4409E+018,1.253E+019,1.9131E+019,2.5238E+019,3.0702E+019,3.5758E+019,4.1456E+019,3.0518E+019,8.0025E+019,8.3909E+019,8.8661E+019,8.8372E+019,1.1673E+020,8.8348E+019,9.4228E+019
-2.295,1.1401E-15,0.0000000020733,0.0037703,6856.2,12468000000,2.0187E+016,2.1495E+018,6.5708E+018,1.2325E+019,1.8332E+019,2.4022E+019,2.8674E+019,3.2946E+019,3.7385E+019,2.6635E+019,6.9894E+019,7.2202E+019,7.5495E+019,7.4294E+019,1E+020,7.2886E+019,7.7798E+019
-2.15925,1.2676E-15,0.0000000023052,0.004192,7623.1,13863000000,2.2437E+016,2.309E+018,6.754E+018,1.2213E+019,1.7581E+019,2.2479E+019,2.6311E+019,2.9797E+019,3.342E+019,2.2744E+019,6.1904E+019,6.2963E+019,6.49E+019,6.2857E+019,8.417E+019,5.9888E+019,6.3217E+019
-2.0235,1.3936E-15,0.0000000025342,0.0046084,8380.5,15240000000,2.4656E+016,2.443E+018,6.8007E+018,1.1837E+019,1.6553E+019,2.0618E+019,2.393E+019,2.6699E+019,2.9412E+019,1.9205E+019,5.308E+019,5.3224E+019,5.435E+019,5.1968E+019,7.1427E+019,4.8619E+019,5.15E+019
-1.88775,1.5326E-15,0.000000002787,0.0050681,9216.4,16760000000,2.7106E+016,2.5939E+018,6.8936E+018,1.1528E+019,1.5573E+019,1.8897E+019,2.1586E+019,2.3877E+019,2.6011E+019,1.616E+019,4.6558E+019,4.6038E+019,4.6471E+019,4.3795E+019,6.0705E+019,3.9961E+019,4.2123E+019
-1.752,1.6564E-15,0.0000000030122,0.0054778,9961.4,18115000000,2.9285E+016,2.7003E+018,6.8278E+018,1.0965E+019,1.4382E+019,1.7233E+019,1.9393E+019,2.1333E+019,2.2928E+019,1.355E+019,4.061E+019,3.9635E+019,3.9634E+019,3.6867E+019,5.2176E+019,3.296E+019,3.4784E+019
-1.61625,1.7752E-15,0.0000000032281,0.0058704,10675,19413000000,3.1372E+016,2.7884E+018,6.7011E+018,1.0331E+019,1.3197E+019,1.5543E+019,1.7463E+019,1.9155E+019,2.0388E+019,1.1451E+019,3.5816E+019,3.454E+019,3.4252E+019,3.1476E+019,4.5516E+019,2.7622E+019,2.9217E+019
-1.4805,1.8831E-15,0.0000000034245,0.0062275,11325,20594000000,3.327E+016,2.8628E+018,6.5743E+018,9.7399E+018,1.2083E+019,1.3934E+019,1.5689E+019,1.7202E+019,1.8215E+019,9.651E+018,3.1986E+019,3.0497E+019,2.9986E+019,2.7219E+019,4.0038E+019,2.3408E+019,2.4768E+019
-1.34475,1.9839E-15,0.0000000036078,0.0065608,11931,21696000000,3.5039E+016,2.9182E+018,6.3979E+018,9.1289E+018,1.1085E+019,1.2735E+019,1.4276E+019,1.5635E+019,1.6381E+019,8.2458E+018,2.859E+019,2.6997E+019,2.6406E+019,2.3743E+019,3.5908E+019,2.016E+019,2.1482E+019
-1.209,2.0846E-15,0.0000000037908,0.0068936,12536,22797000000,3.6805E+016,2.9785E+018,6.2619E+018,8.595E+018,1.0138E+019,1.1494E+019,1.2803E+019,1.4103E+019,1.475E+019,6.9614E+018,2.5941E+019,2.4259E+019,2.356E+019,2.0956E+019,3.2229E+019,1.7486E+019,1.8657E+019
-1.07325,2.1847E-15,0.0000000039729,0.0072248,13138,23892000000,3.8563E+016,3.0328E+018,6.1156E+018,8.1006E+018,9.3407E+018,1.0433E+019,1.1701E+019,1.2934E+019,1.3472E+019,6.0222E+018,2.3717E+019,2.2012E+019,2.1298E+019,1.8801E+019,2.962E+019,1.5538E+019,1.6689E+019
-0.9375,2.2789E-15,0.0000000041441,0.0075361,13704,24921000000,4.0214E+016,3.0846E+018,5.9932E+018,7.6739E+018,8.6554E+018,9.5318E+018,1.0809E+019,1.1992E+019,1.2483E+019,5.2818E+018,2.2097E+019,2.037E+019,1.9629E+019,1.7202E+019,2.7547E+019,1.4068E+019,1.5162E+019
-0.80175,2.3565E-15,0.0000000042853,0.0077928,14171,25770000000,4.1574E+016,3.1155E+018,5.8498E+018,7.2609E+018,8.0393E+018,8.8206E+018,1.0082E+019,1.1255E+019,1.1699E+019,4.7271E+018,2.0808E+019,1.9079E+019,1.8333E+019,1.5978E+019,2.5986E+019,1.2971E+019,1.4035E+019
-0.666,2.3996E-15,0.0000000043638,0.0079355,14431,26242000000,4.2328E+016,3.1109E+018,5.673E+018,6.8579E+018,7.4666E+018,8.1967E+018,9.4734E+018,1.0663E+019,1.1099E+019,4.3145E+018,1.9792E+019,1.8081E+019,1.7339E+019,1.5049E+019,2.4778E+019,1.2156E+019,1.32E+019
-0.53025,2.4356E-15,0.0000000044292,0.0080546,14647,26636000000,4.2956E+016,3.1107E+018,5.5482E+018,6.563E+018,7.024E+018,7.6602E+018,8.9529E+018,1.015E+019,1.0597E+019,3.9603E+018,1.8998E+019,1.7306E+019,1.6567E+019,1.4325E+019,2.3794E+019,1.1506E+019,1.2524E+019
-0.3945,2.4645E-15,0.0000000044817,0.00815,14821,26952000000,4.346E+016,3.1097E+018,5.4513E+018,6.3577E+018,6.7447E+018,7.3482E+018,8.6258E+018,9.817E+018,1.0237E+019,3.7252E+018,1.8404E+019,1.6733E+019,1.6009E+019,1.3811E+019,2.3132E+019,1.1068E+019,1.2079E+019
-0.25875,2.5029E-15,0.0000000045515,0.008277,15052,27372000000,4.4133E+016,3.1309E+018,5.4183E+018,6.2364E+018,6.5385E+018,7.0903E+018,8.3464E+018,9.5638E+018,9.9691E+018,3.5509E+018,1.7994E+019,1.6334E+019,1.5613E+019,1.3446E+019,2.2636E+019,1.0748E+019,1.1745E+019
-0.123,2.5264E-15,0.0000000045942,0.0083546,15193,27628000000,4.4545E+016,3.1433E+018,5.3989E+018,6.1704E+018,6.432E+018,6.9452E+018,8.2025E+018,9.4292E+018,9.8221E+018,3.4551E+018,1.7763E+019,1.6114E+019,1.5397E+019,1.3245E+019,2.2385E+019,1.0579E+019,1.1575E+019
0,2.5376E-15,0.0000000046146,0.0083916,15260,27751000000,4.4741E+016,3.1513E+018,5.3984E+018,6.1559E+018,6.4061E+018,6.9034E+018,8.1556E+018,9.382E+018,9.7687E+018,3.4205E+018,1.7676E+019,1.6035E+019,1.5319E+019,1.3169E+019,2.2276E+019,1.0515E+019,1.1507E+019
0.13575,2.5264E-15,0.0000000045942,0.0083546,15193,27628000000,4.4545E+016,3.1433E+018,5.3989E+018,6.1704E+018,6.4319E+018,6.9444E+018,8.2026E+018,9.4374E+018,9.8191E+018,3.448E+018,1.776E+019,1.6119E+019,1.5401E+019,1.3242E+019,2.2379E+019,1.0579E+019,1.1575E+019
0.2715,2.5029E-15,0.0000000045515,0.008277,15052,27372000000,4.4133E+016,3.1309E+018,5.4183E+018,6.2363E+018,6.5384E+018,7.0878E+018,8.3465E+018,9.5836E+018,9.9569E+018,3.5367E+018,1.7993E+019,1.6345E+019,1.5621E+019,1.3442E+019,2.2627E+019,1.0745E+019,1.1743E+019
0.40725,2.4645E-15,0.0000000044817,0.00815,14821,26952000000,4.346E+016,3.1097E+018,5.4513E+018,6.3576E+018,6.7446E+018,7.3775E+018,8.6263E+018,9.855E+018,1.0217E+019,3.7135E+018,1.84E+019,1.6738E+019,1.601E+019,1.3805E+019,2.3123E+019,1.1065E+019,1.2077E+019
0.543,2.4356E-15,0.0000000044292,0.0080546,14647,26636000000,4.2956E+016,3.1107E+018,5.5482E+018,6.563E+018,7.0238E+018,7.7193E+018,8.9534E+018,1.0193E+019,1.0575E+019,3.9517E+018,1.8991E+019,1.7309E+019,1.6567E+019,1.4317E+019,2.3783E+019,1.1504E+019,1.2522E+019
0.67875,2.3996E-15,0.0000000043637,0.0079355,14431,26242000000,4.2328E+016,3.1109E+018,5.673E+018,6.8579E+018,7.4663E+018,8.2131E+018,9.4729E+018,1.0687E+019,1.109E+019,4.2979E+018,1.9788E+019,1.8093E+019,1.7348E+019,1.5047E+019,2.4765E+019,1.2152E+019,1.3197E+019
