-4.6155,2.7403E-17,4.9832E-11,0.000090619,164.79,299670000,464350000000000,5.814E+016,2.8823E+017,7.6732E+017,1.5458E+018,2.452E+018,3.4752E+018,4.8821E+018,6.733E+018,1.2743E+019,1.4444E+019,1.9593E+019,2.2279E+019,1.6346E+019,3.1851E+019,2.3536E+019,3.718E+019
-4.4798,5.0303E-17,9.1476E-11,0.00016635,302.51,550110000,852190000000000,1.0479E+017,5.0765E+017,1.3242E+018,2.6077E+018,4.1796E+018,5.9162E+018,8.2248E+018,1.1202E+019,2.0982E+019,2.3521E+019,3.1804E+019,3.5919E+019,2.5705E+019,5.1493E+019,3.657E+019,5.9597E+019
-4.344,8.9753E-17,1.6322E-10,0.00029681,539.75,981530000,1520500000000000,1.8693E+017,9.0245E+017,2.3209E+018,4.4017E+018,6.9839E+018,9.8148E+018,1.3631E+019,1.8602E+019,3.4968E+019,3.9114E+019,5.2487E+019,5.8964E+019,4.258E+019,8.2505E+019,6.0109E+019,9.4238E+019
-4.2083,1.4006E-16,2.5469E-10,0.00046316,842.26,1531700000,2372100000000000,2.8687E+017,1.3582E+018,3.4556E+018,6.4245E+018,1.0037E+019,1.3959E+019,1.9084E+019,2.5588E+019,4.7273E+019,5.223E+019,6.986E+019,7.7944E+019,5.4754E+019,1.0978E+020,7.6269E+019,1.2446E+020
-4.0725,2.044E-16,3.717E-10,0.00067593,1229.2,2235300000,3461000000000000,4.1237E+017,1.9174E+018,4.8094E+018,8.8866E+018,1.353E+019,1.8598E+019,2.5171E+019,3.3449E+019,6.1295E+019,6.7116E+019,8.9039E+019,9.8531E+019,6.8602E+019,1.3679E+020,9.4175E+019,1.5294E+020
-3.9368,2.8042E-16,5.0994E-10,0.00092732,1686.3,3066600000,4746900000000000,5.5482E+017,2.5206E+018,6.1981E+018,1.1316E+019,1.6924E+019,2.2953E+019,3.0657E+019,4.0243E+019,7.291E+019,7.8981E+019,1.0388E+020,1.1392E+020,7.8344E+019,1.5605E+020,1.0582E+020,1.7184E+020
-3.801,3.6931E-16,6.7158E-10,0.0012213,2220.9,4038700000,6249300000000000,7.1225E+017,3.1389E+018,7.5249E+018,1.3446E+019,1.9947E+019,2.6659E+019,3.4961E+019,4.5022E+019,8.0073E+019,8.5459E+019,1.1156E+020,1.211E+020,8.1109E+019,1.6532E+020,1.0747E+020,1.7952E+020
-3.6653,4.7534E-16,8.6441E-10,0.0015719,2858.5,5198300000,8040700000000000,8.9615E+017,3.8462E+018,8.9842E+018,1.5619E+019,2.2787E+019,2.9913E+019,3.8774E+019,4.9521E+019,8.7546E+019,9.2427E+019,1.1898E+020,1.276E+020,8.5279E+019,1.689E+020,1.1068E+020,1.7919E+020
-3.5295,5.8715E-16,0.0000000010677,0.0019417,3531,6421100000,9.927E+015,1.0682E+018,4.401E+018,9.9938E+018,1.6987E+019,2.4332E+019,3.1482E+019,3.9875E+019,4.9647E+019,8.5806E+019,8.8845E+019,1.1361E+020,1.204E+020,7.7253E+019,1.6E+020,9.8073E+019,1.6719E+020
-3.3938,7.1332E-16,0.0000000012972,0.0023589,4289.7,7800800000,1.2055E+016,1.2581E+018,5.0002E+018,1.0988E+019,1.8084E+019,2.5239E+019,3.2129E+019,4.0183E+019,4.9503E+019,8.5043E+019,8.6813E+019,1.0942E+020,1.1434E+020,7.2576E+019,1.4777E+020,8.9968E+019,1.5065E+020
-3.258,8.3873E-16,0.0000000015252,0.0027736,5043.8,9172200000,1.4166E+016,1.4244E+018,5.4219E+018,1.1536E+019,1.8581E+019,2.5402E+019,3.1798E+019,3.9007E+019,4.7112E+019,7.9753E+019,7.9984E+019,9.9896E+019,1.0306E+020,6.3405E+019,1.3226E+020,7.6844E+019,1.323E+020
-3.1223,9.6948E-16,0.000000001763,0.003206,5830.2,10602000000,1.6365E+016,1.5839E+018,5.7688E+018,1.1861E+019,1.8728E+019,2.5029E+019,3.0825E+019,3.7168E+019,4.4123E+019,7.3848E+019,7.278E+019,8.9921E+019,9.1515E+019,5.4752E+019,1.1607E+020,6.4787E+019,1.1375E+020
-2.9865,1.1116E-15,0.0000000020214,0.003676,6684.8,12156000000,1.8753E+016,1.747E+018,6.089E+018,1.2082E+019,1.8527E+019,2.4309E+019,2.9426E+019,3.4914E+019,4.0824E+019,6.7782E+019,6.5692E+019,8.02E+019,8.048E+019,4.7003E+019,1.004E+020,5.4267E+019,9.6199E+019
-2.8508,1.2537E-15,0.0000000022799,0.004146,7539.5,13711000000,2.1137E+016,1.8856E+018,6.2523E+018,1.1967E+019,1.7798E+019,2.3042E+019,2.7478E+019,3.1953E+019,3.6542E+019,5.9822E+019,5.682E+019,6.8889E+019,6.8237E+019,3.8062E+019,8.5459E+019,4.2911E+019,8.0566E+019
-2.715,1.4098E-15,0.0000000025638,0.0046623,8478.3,15418000000,2.3755E+016,2.0363E+018,6.4489E+018,1.1889E+019,1.7018E+019,2.1402E+019,2.5095E+019,2.8834E+019,3.2612E+019,5.3369E+019,4.982E+019,5.9594E+019,5.8102E+019,3.1599E+019,7.1327E+019,3.467E+019,6.5617E+019
-2.5793,1.5557E-15,0.000000002829,0.0051445,9355.3,17013000000,2.6194E+016,2.1413E+018,6.4216E+018,1.1408E+019,1.594E+019,1.9656E+019,2.273E+019,2.5656E+019,2.8418E+019,4.6087E+019,4.2132E+019,5.0166E+019,4.8286E+019,2.4785E+019,5.9922E+019,2.6543E+019,5.4321E+019
-2.4435,1.699E-15,0.0000000030897,0.0056186,10217,18580000000,2.859E+016,2.2383E+018,6.3876E+018,1.093E+019,1.488E+019,1.789E+019,2.0412E+019,2.2811E+019,2.4981E+019,4.0569E+019,3.6438E+019,4.2984E+019,4.0785E+019,2.0108E+019,5.0295E+019,2.097E+019,4.4714E+019
-2.3078,1.826E-15,0.0000000033206,0.0060386,10981,19969000000,3.0707E+016,2.3001E+018,6.2382E+018,1.0287E+019,1.3729E+019,1.6205E+019,1.8277E+019,2.0199E+019,2.181E+019,3.5419E+019,3.1223E+019,3.6638E+019,3.4318E+019,1.6002E+019,4.2588E+019,1.6268E+019,3.73E+019
-2.172,1.9575E-15,0.0000000035597,0.0064733,11772,21407000000,3.2896E+016,2.358E+018,6.0801E+018,9.6656E+018,1.2589E+019,1.47E+019,1.6437E+019,1.7993E+019,1.9179E+019,3.1182E+019,2.7007E+019,3.1549E+019,2.92E+019,1.2857E+019,3.6531E+019,1.2745E+019,3.1578E+019
-2.0363,2.0958E-15,0.0000000038113,0.0069308,12604,22920000000,3.52E+016,2.4188E+018,5.9384E+018,9.0889E+018,1.1466E+019,1.3247E+019,1.4723E+019,1.6031E+019,1.6935E+019,2.771E+019,2.3609E+019,2.7433E+019,2.5083E+019,1.0463E+019,3.1507E+019,1.0103E+019,2.686E+019
-1.9005,2.2341E-15,0.0000000040627,0.0073879,13435,24432000000,3.7498E+016,2.4659E+018,5.7503E+018,8.4958E+018,1.0463E+019,1.1981E+019,1.3295E+019,1.4367E+019,1.4979E+019,2.4566E+019,2.0585E+019,2.3909E+019,2.1654E+019,8.4175E+018,2.7674E+019,7.9397E+018,2.3402E+019
-1.7648,2.3646E-15,0.0000000043,0.0078196,14220,25859000000,3.9665E+016,2.505E+018,5.5583E+018,7.9044E+018,9.4611E+018,1.0651E+019,1.1851E+019,1.281E+019,1.3287E+019,2.204E+019,1.8197E+019,2.1049E+019,1.8856E+019,6.9127E+018,2.4241E+019,6.347E+018,2.0266E+019
-1.629,2.4771E-15,0.0000000045046,0.0081917,14897,27090000000,4.1527E+016,2.5129E+018,5.3017E+018,7.2846E+018,8.5761E+018,9.6009E+018,1.0734E+019,1.1566E+019,1.1886E+019,1.9843E+019,1.6155E+019,1.8698E+019,1.662E+019,5.6765E+018,2.1712E+019,5.095E+018,1.8038E+019
-1.4933,2.5769E-15,0.0000000046862,0.0085218,15497,28181000000,4.3177E+016,2.5151E+018,5.0626E+018,6.7244E+018,7.762E+018,8.6776E+018,9.7774E+018,1.0542E+019,1.0777E+019,1.8156E+019,1.4608E+019,1.6886E+019,1.4896E+019,4.8012E+018,1.9638E+019,4.2127E+018,1.6199E+019
-1.3575,2.6751E-15,0.0000000048647,0.0088465,16087,29255000000,4.4799E+016,2.5189E+018,4.8485E+018,6.2292E+018,7.0993E+018,7.9296E+018,9.0074E+018,9.7114E+018,9.8741E+018,1.6763E+019,1.3349E+019,1.5428E+019,1.3527E+019,4.1241E+018,1.801E+019,3.5473E+018,1.4771E+019
-1.2218,2.767E-15,0.0000000050318,0.0091504,16640,30260000000,4.6317E+016,2.5191E+018,4.6478E+018,5.7927E+018,6.5161E+018,7.3026E+018,8.3876E+018,9.0431E+018,9.1487E+018,1.5632E+019,1.234E+019,1.4266E+019,1.2448E+019,3.6108E+018,1.6719E+019,3.0532E+018,1.3648E+019
-1.086,2.8676E-15,0.0000000052148,0.0094831,17245,31360000000,4.798E+016,2.5318E+018,4.4915E+018,5.4286E+018,5.9537E+018,6.7255E+018,7.8269E+018,8.4601E+018,8.5369E+018,1.4712E+019,1.1526E+019,1.332E+019,1.1569E+019,3.2164E+018,1.5631E+019,2.6771E+018,1.2694E+019
-0.9503,2.9517E-15,0.0000000053677,0.0097613,17751,32280000000,4.9367E+016,2.5312E+018,4.3303E+018,5.1001E+018,5.5321E+018,6.2993E+018,7.3999E+018,7.9987E+018,8.0394E+018,1.3926E+019,1.0843E+019,1.2544E+019,1.0863E+019,2.9027E+018,1.4777E+019,2.3881E+018,1.196E+019
-0.8145,3.0249E-15,0.0000000055009,0.010003,18191,33080000000,5.0573E+016,2.5283E+018,4.1848E+018,4.8039E+018,5.1872E+018,5.9037E+018,7.0172E+018,7.6066E+018,7.6342E+018,1.3315E+019,1.0312E+019,1.1925E+019,1.0294E+019,2.6698E+018,1.4052E+019,2.1716E+018,1.1325E+019
-0.6788,3.0588E-15,0.0000000055624,0.010115,18395,33451000000,5.1125E+016,2.5033E+018,4.0355E+018,4.5527E+018,4.9088E+018,5.6113E+018,6.7356E+018,7.3051E+018,7.314E+018,1.2803E+019,9.8774E+018,1.1426E+019,9.8446E+018,2.4903E+018,1.3481E+019,2.0101E+018,1.0836E+019
-0.543,3.086E-15,0.000000005612,0.010205,18559,33749000000,5.1568E+016,2.4833E+018,3.9176E+018,4.3475E+018,4.6461E+018,5.3766E+018,6.5126E+018,7.0697E+018,7.0676E+018,1.2414E+019,9.5478E+018,1.1043E+019,9.4982E+018,2.361E+018,1.3027E+019,1.8938E+018,1.0442E+019
-0.4073,3.1103E-15,0.0000000056562,0.010286,18705,34015000000,5.1965E+016,2.471E+018,3.8352E+018,4.1971E+018,4.465E+018,5.213E+018,6.3553E+018,6.9015E+018,6.8907E+018,1.2133E+019,9.3112E+018,1.0768E+019,9.2509E+018,2.2701E+018,1.27E+019,1.813E+018,1.0158E+019
-0.2715,3.1452E-15,0.0000000057196,0.010401,18914,34396000000,5.254E+016,2.4746E+018,3.7971E+018,4.122E+018,4.3623E+018,5.1139E+018,6.2546E+018,6.7889E+018,6.7701E+018,1.1938E+019,9.1472E+018,1.0579E+019,9.0809E+018,2.2103E+018,1.2475E+019,1.7605E+018,9.9619E+018
-0.1358,3.17E-15,0.0000000057646,0.010483,19063,34667000000,5.295E+016,2.48E+018,3.7766E+018,4.0718E+018,4.2781E+018,5.0397E+018,6.191E+018,6.7257E+018,6.7057E+018,1.1845E+019,9.0659E+018,1.0484E+019,8.9937E+018,2.1778E+018,1.2362E+019,1.7315E+018,9.8592E+018
0,3.1786E-15,0.0000000057803,0.010512,19115,34761000000,5.3092E+016,2.4813E+018,3.772E+018,4.0668E+018,4.2713E+018,5.0331E+018,6.1765E+018,6.7033E+018,6.6791E+018,1.1793E+019,9.0251E+018,1.0438E+019,8.9543E+018,2.1656E+018,1.2308E+019,1.7218E+018,9.8161E+018
0.1358,3.17E-15,0.0000000057646,0.010483,19063,34667000000,5.295E+016,2.48E+018,3.7766E+018,4.0718E+018,4.2781E+018,5.0397E+018,6.1911E+018,6.7258E+018,6.7058E+018,1.1845E+019,9.066E+018,1.0485E+019,8.9939E+018,2.1781E+018,1.2362E+019,1.7322E+018,9.8608E+018
0.2715,3.1452E-15,0.0000000057196,0.010401,18914,34396000000,5.254E+016,2.4746E+018,3.7971E+018,4.122E+018,4.3623E+018,5.114E+018,6.2548E+018,6.789E+018,6.7702E+018,1.1938E+019,9.1473E+018,1.0579E+019,9.0813E+018,2.2107E+018,1.2475E+019,1.7618E+018,9.9647E+018
0.4073,3.1103E-15,0.0000000056562,0.010286,18705,34015000000,5.1965E+016,2.471E+018,3.8352E+018,4.1971E+018,4.465E+018,5.213E+018,6.3554E+018,6.9016E+018,6.8908E+018,1.2133E+019,9.3113E+018,1.0768E+019,9.2512E+018,2.2706E+018,1.27E+019,1.8144E+018,1.0161E+019
0.543,3.086E-15,0.000000005612,0.010205,18559,33749000000,5.1568E+016,2.4833E+018,3.9176E+018,4.3475E+018,4.6461E+018,5.3767E+018,6.5127E+018,7.0697E+018,7.0676E+018,1.2413E+019,9.5478E+018,1.1043E+019,9.4984E+018,2.3614E+018,1.3026E+019,1.8951E+018,1.0444E+019
0.6788,3.0588E-15,0.0000000055624,0.010115,18395,33451000000,5.1125E+016,2.5033E+018,4.0355E+018,4.5527E+018,4.9088E+018,5.6113E+018,6.7357E+018,7.3052E+018,7.314E+018,1.2802E+019,9.8773E+018,1.1426E+019,9.8445E+018,2.4906E+018,1.348E+019,2.0111E+018,1.0838E+019
0.8145,3.0249E-15,0.0000000055008,0.010003,18191,33080000000,5.0573E+016,2.5283E+018,4.1848E+018,4.8038E+018,5.1872E+018,5.9037E+018,7.0173E+018,7.6066E+018,7.6342E+018,1.3314E+019,1.0312E+019,1.1925E+019,1.0293E+019,2.6701E+018,1.405E+019,2.1723E+018,1.1326E+019
0.9503,2.9517E-15,0.0000000053677,0.0097612,17751,32280000000,4.9367E+016,2.5312E+018,4.3303E+018,5.1001E+018,5.532E+018,6.2993E+018,7.3999E+018,7.9986E+018,8.0393E+018,1.3926E+019,1.0843E+019,1.2543E+019,1.0862E+019,2.9029E+018,1.4775E+019,2.3887E+018,1.196E+019
1.086,2.8676E-15,0.0000000052148,0.0094831,17245,31360000000,4.798E+016,2.5318E+018,4.4915E+018,5.4286E+018,5.9537E+018,6.7254E+018,7.8268E+018,8.46E+018,8.5368E+018,1.4711E+019,1.1525E+019,1.3319E+019,1.1568E+019,3.2166E+018,1.5628E+019,2.6775E+018,1.2694E+019
1.2218,2.767E-15,0.0000000050318,0.0091504,16640,30260000000,4.6317E+016,2.5191E+018,4.6478E+018,5.7927E+018,6.516E+018,7.3025E+018,8.3876E+018,9.043E+018,9.1484E+018,1.5631E+019,1.234E+019,1.4265E+019,1.2448E+019,3.6109E+018,1.6716E+019,3.0536E+018,1.3647E+019
1.3575,2.6751E-15,0.0000000048647,0.0088464,16087,29255000000,4.4799E+016,2.5189E+018,4.8485E+018,6.2292E+018,7.0992E+018,7.9295E+018,9.0074E+018,9.7112E+018,9.8738E+018,1.6762E+019,1.3348E+019,1.5427E+019,1.3526E+019,4.1242E+018,1.8007E+019,3.5477E+018,1.477E+019
1.4933,2.5769E-15,0.0000000046862,0.0085218,15497,28181000000,4.3177E+016,2.5151E+018,5.0626E+018,6.7244E+018,7.762E+018,8.6775E+018,9.7774E+018,1.0542E+019,1.0777E+019,1.8154E+019,1.4607E+019,1.6884E+019,1.4895E+019,4.8014E+018,1.9634E+019,4.2131E+018,1.6197E+019
1.629,2.4771E-15,0.0000000045046,0.0081917,14897,27090000000,4.1527E+016,2.5129E+018,5.3017E+018,7.2846E+018,8.5761E+018,9.6008E+018,1.0734E+019,1.1566E+019,1.1885E+019,1.9841E+019,1.6154E+019,1.8696E+019,1.6619E+019,5.6767E+018,2.1707E+019,5.0955E+018,1.8036E+019
1.7648,2.3646E-15,0.0000000043,0.0078196,14220,25859000000,3.9665E+016,2.505E+018,5.5583E+018,7.9044E+018,9.4611E+018,1.0651E+019,1.1851E+019,1.281E+019,1.3286E+019,2.2038E+019,1.8196E+019,2.1047E+019,1.8855E+019,6.9129E+018,2.4236E+019,6.3476E+018,2.0263E+019
1.9005,2.2341E-15,0.0000000040626,0.0073879,13435,24432000000,3.7497E+016,2.4659E+018,5.7503E+018,8.4958E+018,1.0463E+019,1.1981E+019,1.3295E+019,1.4366E+019,1.4978E+019,2.4564E+019,2.0584E+019,2.3907E+019,2.1653E+019,8.4178E+018,2.7668E+019,7.9404E+018,2.3399E+019
