0,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70652,0.72307,0.73972,0.76126,0.77827,0.79508,0.83801,0.8556,0.87087,0.88577,0.90049,0.91573,0.93074,0.9445
0.13577,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70478,0.71783,0.73098,0.74922,0.76273,0.77605,0.81666,0.8308,0.8425,0.85382,0.86495,0.87642,0.88767,0.898
0.27155,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70312,0.71279,0.72257,0.73766,0.74782,0.75779,0.79619,0.80701,0.81532,0.82322,0.83092,0.8388,0.8465,0.85356
0.40732,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70158,0.70815,0.71484,0.727,0.73402,0.74085,0.77718,0.78498,0.79018,0.79497,0.79957,0.8042,0.80868,0.81278
0.54309,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70021,0.704,0.70793,0.71749,0.72174,0.7258,0.76031,0.76543,0.76789,0.76995,0.7718,0.77358,0.77524,0.77676
0.67887,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.69907,0.70057,0.70221,0.7096,0.71152,0.71327,0.74625,0.74918,0.74939,0.74921,0.74883,0.74829,0.74767,0.74709
0.81464,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.69821,0.69798,0.69791,0.70366,0.70382,0.70382,0.73565,0.73694,0.73549,0.73364,0.73161,0.72935,0.72705,0.72492
0.95042,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.69766,0.69634,0.69518,0.69992,0.69899,0.69791,0.72904,0.7293,0.7268,0.72391,0.72084,0.71752,0.71416,0.71107
1.0862,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.6975,0.69584,0.69435,0.69874,0.69741,0.69592,0.72678,0.72673,0.7239,0.7207,0.71732,0.71367,0.70999,0.70661
1.222,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.69766,0.69634,0.69518,0.69992,0.69899,0.69791,0.72904,0.7293,0.7268,0.72391,0.72084,0.71752,0.71416,0.71107
1.3577,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.69821,0.69798,0.69791,0.70366,0.70382,0.70382,0.73565,0.73694,0.73549,0.73364,0.73161,0.72935,0.72705,0.72492
1.4935,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.69907,0.70057,0.70221,0.7096,0.71152,0.71327,0.74625,0.74918,0.74939,0.74921,0.74883,0.74829,0.74767,0.74709
1.6293,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70021,0.704,0.70793,0.71749,0.72174,0.7258,0.76031,0.76543,0.76789,0.76995,0.7718,0.77358,0.77524,0.77676
1.7651,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70158,0.70815,0.71484,0.727,0.73402,0.74085,0.77718,0.78498,0.79018,0.79497,0.79957,0.8042,0.80868,0.81278
1.9008,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70312,0.71279,0.72257,0.73766,0.74782,0.75779,0.79619,0.80701,0.81532,0.82322,0.83092,0.8388,0.8465,0.85356
2.0366,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70478,0.71783,0.73098,0.74922,0.76273,0.77605,0.81666,0.8308,0.8425,0.85382,0.86495,0.87642,0.88767,0.898
2.1724,-0.19912,-0.10384,-0.0085623,0.086718,0.182,0.27728,0.37256,0.46784,0.56312,0.6584,0.70652,0.72307,0.73972,0.76126,0.77827,0.79508,0.83801,0.8556,0.87087,0.88577,0.90049,0.91573,0.93074,0.9445
