-2.44395,7.85E-157,8.28E-125,8.73E-93,9.21E-61,9.71E-29,10238,1.24E+023,5.06E+023,1.06E+024,1.69E+024,3.01E+024,5.13E+024,7.32E+024,9E+024,1.05E+025,1.22E+025,1.47E+025,1.84E+025,2.25E+025,2.68E+025,3.14E+025
-2.30818,1.4983E-156,1.5827E-124,1.6643E-92,1.757E-60,1.8503E-28,19533,2.35E+023,9.4367E+023,1.9433E+024,3.07E+024,5.3467E+024,8.8967E+024,1.2573E+025,1.54E+025,1.7967E+025,2.0833E+025,2.5E+025,3.0933E+025,3.7633E+025,4.4567E+025,5.2067E+025
-2.1724,2.709E-156,2.8596E-124,3.0106E-92,3.1782E-60,3.3482E-28,35331,4.212E+023,1.6522E+024,3.34E+024,5.194E+024,8.728E+024,1.4178E+025,1.9864E+025,2.414E+025,2.798E+025,3.22E+025,3.82E+025,4.644E+025,5.574E+025,6.526E+025,7.554E+025
-2.03663,4.08E-156,4.304E-124,4.534E-92,4.784E-60,5.042E-28,53196,6.304E+023,2.431E+024,4.83E+024,7.396E+024,1.2266E+025,1.9632E+025,2.702E+025,3.258E+025,3.756E+025,4.3E+025,5.072E+025,6.12E+025,7.284E+025,8.47E+025,9.746E+025
-1.90086,5.75E-156,6.058E-124,6.394E-92,6.746E-60,7.108E-28,74971,8.82E+023,3.348E+024,6.556E+024,9.934E+024,1.599E+025,2.508E+025,3.436E+025,4.12E+025,4.722E+025,5.374E+025,6.28E+025,7.482E+025,8.812E+025,1.0176E+026,1.162E+026
-1.76508,7.778E-156,8.2E-124,8.65E-92,9.134E-60,9.626E-28,101460,1.1842E+024,4.416E+024,8.496E+024,1.2672E+025,1.986E+025,3.046E+025,4.112E+025,4.89E+025,5.572E+025,6.304E+025,7.308E+025,8.626E+025,1.0056E+026,1.1512E+026,1.303E+026
-1.62931,1.0024E-155,1.0566E-123,1.1134E-91,1.1752E-59,1.2398E-27,130650,1.5142E+024,5.538E+024,1.046E+025,1.539E+025,2.336E+025,3.494E+025,4.656E+025,5.5E+025,6.232E+025,7.012E+025,8.05E+025,9.376E+025,1.0808E+026,1.224E+026,1.372E+026
-1.49353,1.2448E-155,1.313E-123,1.3838E-91,1.461E-59,1.5408E-27,162360,1.868E+024,6.698E+024,1.2422E+025,1.796E+025,2.638E+025,3.834E+025,5.018E+025,5.882E+025,6.632E+025,7.426E+025,8.448E+025,9.712E+025,1.106E+026,1.24E+026,1.376E+026
-1.35775,1.502E-155,1.584E-123,1.67E-91,1.762E-59,1.86E-27,195910,2.236E+024,7.858E+024,1.428E+025,2.028E+025,2.87E+025,4.034E+025,5.188E+025,6.042E+025,6.788E+025,7.57E+025,8.522E+025,9.636E+025,1.082E+026,1.198E+026,1.312E+026
-1.22195,1.762E-155,1.86E-123,1.96E-91,2.068E-59,2.182E-27,229880,2.604E+024,8.97E+024,1.6E+025,2.238E+025,3.046E+025,4.124E+025,5.182E+025,5.996E+025,6.724E+025,7.478E+025,8.34E+025,9.296E+025,1.03E+026,1.1258E+026,1.219E+026
-1.08625,2.034E-155,2.146E-123,2.262E-91,2.386E-59,2.518E-27,265320,2.982E+024,1.0048E+025,1.756E+025,2.41E+025,3.152E+025,4.098E+025,5.016E+025,5.776E+025,6.478E+025,7.198E+025,7.954E+025,8.712E+025,9.502E+025,1.0226E+026,1.0914E+026
