-4.6155,1.9501,3186.9,5208200,8511600000,13888000000000,8472600000000000,9.2084E+016,3.2667E+017,7.8527E+017,1.5289E+018,2.4679E+018,3.6746E+018,5.1763E+018,6.9952E+018,9.1486E+018,1.164E+019,1.449E+019,1.4889E+019,1.6873E+019,2.0238E+019,3.4605E+019,3.9104E+019
-4.4798,3.5753,5843,9548900,15605000000,25462000000000,1.5494E+016,1.6585E+017,5.7771E+017,1.3599E+018,2.6095E+018,4.2195E+018,6.2385E+018,8.7117E+018,1.1668E+019,1.5125E+019,1.9078E+019,2.3546E+019,2.3909E+019,2.6858E+019,3.1976E+019,5.4784E+019,6.1481E+019
-4.344,6.2807,10264,16775000,27414000000,44729000000000,2.7221E+016,2.9138E+017,1.0111E+018,2.3444E+018,4.3902E+018,7.0724E+018,1.0398E+019,1.4456E+019,1.9301E+019,2.4963E+019,3.1431E+019,3.8728E+019,3.9221E+019,4.3975E+019,5.2265E+019,8.9199E+019,9.981E+019
-4.2083,9.7035,15858,25916000,42353000000,69104000000000,4.1972E+016,4.4365E+017,1.5182E+018,3.4714E+018,6.345E+018,1.0091E+019,1.4673E+019,2.0162E+019,2.6594E+019,3.3975E+019,4.2266E+019,5.1468E+019,5.1447E+019,5.7068E+019,6.7155E+019,1.1402E+020,1.2649E+020
-4.0725,13.994,22869,37375000,61079000000,99658000000000,6.0404E+016,6.3062E+017,2.1272E+018,4.8239E+018,8.6587E+018,1.358E+019,1.9536E+019,2.6581E+019,3.475E+019,4.4028E+019,5.4348E+019,6.5677E+019,6.5009E+019,7.158E+019,8.3688E+019,1.4178E+020,1.5629E+020
-3.9368,18.951,30971,50614000,82717000000,134960000000000,8.1578E+016,8.3804E+017,2.7744E+018,6.1885E+018,1.0951E+019,1.6914E+019,2.4008E+019,3.2245E+019,4.1644E+019,5.2159E+019,6.3687E+019,7.6153E+019,7.4551E+019,8.1318E+019,9.4225E+019,1.5819E+020,1.7293E+020
-3.801,24.623,40240,65763000,107470000000,175350000000000,1.0562E+017,1.0629E+018,3.4357E+018,7.4759E+018,1.3045E+019,1.9811E+019,2.7693E+019,3.6647E+019,4.665E+019,5.7624E+019,6.9442E+019,8.1998E+019,7.907E+019,8.5219E+019,9.771E+019,1.6392E+020,1.7756E+020
-3.6653,31.159,50922,83219000,136000000000,221900000000000,1.3321E+017,1.3145E+018,4.1555E+018,8.8174E+018,1.5131E+019,2.262E+019,3.1066E+019,4.0515E+019,5.0917E+019,6.2167E+019,7.4108E+019,8.6583E+019,8.2528E+019,8.8099E+019,1.001E+020,1.6599E+020,1.7812E+020
-3.5295,37.975,62061,101420000,165750000000,270430000000000,1.6156E+017,1.5494E+018,4.7475E+018,9.8047E+018,1.6359E+019,2.3994E+019,3.2403E+019,4.1498E+019,5.1217E+019,6.1445E+019,7.2039E+019,8.2838E+019,7.7409E+019,8.1366E+019,9.1235E+019,1.5165E+020,1.6083E+020
-3.3938,45.398,74192,121250000,198150000000,323290000000000,1.9223E+017,1.794E+018,5.3317E+018,1.0721E+019,1.7365E+019,2.4952E+019,3.3102E+019,4.1727E+019,5.0786E+019,6.0158E+019,6.9699E+019,7.9237E+019,7.2946E+019,7.5827E+019,8.4229E+019,1.3958E+020,1.4657E+020
-3.258,52.708,86138,140770000,230060000000,375340000000000,2.2194E+017,2.0064E+018,5.7604E+018,1.1241E+019,1.7823E+019,2.5033E+019,3.258E+019,4.0334E+019,4.8249E+019,5.6213E+019,6.4105E+019,7.1771E+019,6.4842E+019,6.6405E+019,7.2803E+019,1.2017E+020,1.2466E+020
-3.1223,60.128,98265,160590000,262450000000,428180000000000,2.5174E+017,2.2021E+018,6.1031E+018,1.1551E+019,1.7953E+019,2.4659E+019,3.1497E+019,3.8337E+019,4.5148E+019,5.1839E+019,5.8318E+019,6.4448E+019,5.7169E+019,5.7763E+019,6.2645E+019,1.0389E+020,1.0668E+020
-2.9865,67.912,110990,181380000,296420000000,483600000000000,2.8268E+017,2.3926E+018,6.3992E+018,1.1741E+019,1.7821E+019,2.3967E+019,3.0011E+019,3.5878E+019,4.1569E+019,4.7018E+019,5.2154E+019,5.6867E+019,4.9544E+019,4.9376E+019,5.2944E+019,8.7797E+019,8.9141E+019
-2.8508,75.537,123450,201740000,329700000000,537900000000000,3.1245E+017,2.5509E+018,6.5653E+018,1.1662E+019,1.7183E+019,2.2666E+019,2.7859E+019,3.2724E+019,3.7289E+019,4.1519E+019,4.5384E+019,4.8814E+019,4.1647E+019,4.0888E+019,4.3358E+019,7.3007E+019,7.3418E+019
-2.715,83.498,136460,223010000,364450000000,594580000000000,3.4326E+017,2.7067E+018,6.7128E+018,1.1547E+019,1.6461E+019,2.1188E+019,2.5518E+019,2.9471E+019,3.3093E+019,3.6361E+019,3.9254E+019,4.1722E+019,3.4907E+019,3.381E+019,3.55E+019,6.0329E+019,6.0056E+019
