-5.023,1433900,2343400000,3830000000000,6260000000000000,1.02E+019,6.78E+021,8.46E+022,3.2E+023,7.72E+023,1.45E+024,2.38E+024,3.56E+024,5.04E+024,6.82E+024,8.93E+024,1.14E+025,1.41E+025,1.72E+025,2.05E+025,2.41E+025,2.8E+025
-4.88725,2800900,4577700000,7496700000000,1.222E+016,1.9933E+019,1.3193E+022,1.6153E+023,5.9967E+023,1.4407E+024,2.7267E+024,4.4367E+024,6.5767E+024,9.2133E+024,1.2373E+025,1.6043E+025,2.0267E+025,2.4967E+025,3.0167E+025,3.5767E+025,4.18E+025,4.8233E+025
-4.7515,5024300,8211400000,13418000000000,2.1932E+016,3.578E+019,2.3616E+022,2.8432E+023,1.0358E+024,2.4424E+024,4.53E+024,7.258E+024,1.0606E+025,1.4648E+025,1.9444E+025,2.4906E+025,3.11E+025,3.794E+025,4.538E+025,5.336E+025,6.186E+025,7.088E+025
-4.61575,7454400,12183000000,19912000000000,3.254E+016,5.308E+019,3.498E+022,4.164E+023,1.4958E+024,3.47E+024,6.36E+024,1.0062E+025,1.4574E+025,1.994E+025,2.624E+025,3.338E+025,4.134E+025,5.01E+025,5.952E+025,6.966E+025,8.024E+025,9.128E+025
-4.48,10454000,17085000000,27920000000000,4.564E+016,7.442E+019,4.896E+022,5.744E+023,2.032E+024,4.64E+024,8.382E+024,1.3086E+025,1.876E+025,2.542E+025,3.312E+025,4.176E+025,5.128E+025,6.166E+025,7.272E+025,8.446E+025,9.672E+025,1.0936E+026
-4.34425,13980000,22848000000,37340000000000,6.104E+016,9.956E+019,6.522E+022,7.54E+023,2.62E+024,5.88E+024,1.0454E+025,1.6116E+025,2.28E+025,3.052E+025,3.934E+025,4.91E+025,5.974E+025,7.116E+025,8.322E+025,9.59E+025,1.0898E+026,1.2234E+026
-4.2085,17959000,29351000000,47980000000000,7.85E+016,1.2788E+020,8.364E+022,9.474E+023,3.222E+024,7.086E+024,1.2388E+025,1.882E+025,2.626E+025,3.47E+025,4.418E+025,5.454E+025,6.566E+025,7.744E+025,8.972E+025,1.0254E+026,1.156E+026,1.288E+026
-4.07275,22341000,36513000000,59680000000000,9.764E+016,1.5914E+020,1.0372E+023,1.1486E+024,3.812E+024,8.208E+024,1.408E+025,2.104E+025,2.892E+025,3.77E+025,4.736E+025,5.778E+025,6.878E+025,8.024E+025,9.204E+025,1.042E+026,1.164E+026,1.286E+026
-3.937,27063000,44230000000,72280000000000,1.1818E+017,1.928E+020,1.252E+023,1.3496E+024,4.362E+024,9.186E+024,1.542E+025,2.264E+025,3.062E+025,3.932E+025,4.872E+025,5.864E+025,6.896E+025,7.952E+025,9.024E+025,1.0104E+026,1.1184E+026,1.2258E+026
-3.80125,32103000,52468000000,85700000000000,1.4024E+017,2.288E+020,1.478E+023,1.55E+024,4.86E+024,9.972E+024,1.636E+025,2.36E+025,3.138E+025,3.966E+025,4.846E+025,5.754E+025,6.682E+025,7.614E+025,8.544E+025,9.472E+025,1.0376E+026,1.1268E+026
-3.6655,37375000,61083000000,99720000000000,1.632E+017,2.664E+020,1.712E+023,1.742E+024,5.284E+024,1.0546E+025,1.688E+025,2.386E+025,3.118E+025,3.878E+025,4.666E+025,5.462E+025,6.256E+025,7.038E+025,7.804E+025,8.554E+025,9.272E+025,9.972E+025
-3.52975,42750000,69869000000,114060000000000,1.866E+017,3.046E+020,1.946E+023,1.918E+024,5.622E+024,1.09E+025,1.704E+025,2.362E+025,3.03E+025,3.708E+025,4.396E+025,5.074E+025,5.734E+025,6.372E+025,6.984E+025,7.568E+025,8.118E+025,8.644E+025
-3.394,48170000,78725000000,128460000000000,2.102E+017,3.432E+020,2.18E+023,2.076E+024,5.87E+024,1.106E+025,1.688E+025,2.288E+025,2.884E+025,3.47E+025,4.052E+025,4.608E+025,5.138E+025,5.638E+025,6.106E+025,6.544E+025,6.946E+025,7.32E+025
-3.25825,53552000,87568000000,142800000000000,2.338E+017,3.816E+020,2.408E+023,2.214E+024,6.03E+024,1.102E+025,1.64E+025,2.178E+025,2.696E+025,3.192E+025,3.67E+025,4.116E+025,4.53E+025,4.91E+025,5.256E+025,5.574E+025,5.856E+025,6.114E+025
-3.1225,58900000,96389000000,157200000000000,2.57E+017,4.196E+020,2.632E+023,2.332E+024,6.116E+024,1.084E+025,1.574E+025,2.044E+025,2.484E+025,2.896E+025,3.28E+025,3.628E+025,3.944E+025,4.224E+025,4.472E+025,4.694E+025,4.884E+025,5.052E+025
-2.98675,64137000,104970000000,171200000000000,2.8E+017,4.568E+020,2.848E+023,2.43E+024,6.128E+024,1.0518E+025,1.488E+025,1.892E+025,2.26E+025,2.594E+025,2.896E+025,3.162E+025,3.394E+025,3.596E+025,3.766E+025,3.914E+025,4.036E+025,4.14E+025
-2.851,69293000,113460000000,185000000000000,3.024E+017,4.936E+020,3.058E+023,2.512E+024,6.092E+024,1.0132E+025,1.396E+025,1.736E+025,2.04E+025,2.308E+025,2.542E+025,2.742E+025,2.912E+025,3.052E+025,3.166E+025,3.26E+025,3.332E+025,3.392E+025
-2.71525,74225000,121600000000,198200000000000,3.24E+017,5.286E+020,3.254E+023,2.574E+024,6E+024,9.658E+024,1.298E+025,1.584E+025,1.832E+025,2.044E+025,2.224E+025,2.374E+025,2.494E+025,2.588E+025,2.66E+025,2.716E+025,2.756E+025,2.788E+025
-2.5795,78884000,129200000000,210600000000000,3.444E+017,5.616E+020,3.436E+023,2.618E+024,5.87E+024,9.16E+024,1.204E+025,1.442E+025,1.644E+025,1.812E+025,1.95E+025,2.06E+025,2.146E+025,2.206E+025,2.25E+025,2.28E+025,2.3E+025,2.312E+025
-2.44375,83205000,136200000000,222000000000000,3.634E+017,5.924E+020,3.602E+023,2.644E+024,5.706E+024,8.638E+024,1.1102E+025,1.308E+025,1.474E+025,1.606E+025,1.712E+025,1.792E+025,1.85E+025,1.888E+025,1.912E+025,1.924E+025,1.93E+025,1.932E+025
-2.308,87267000,142800000000,232800000000000,3.81E+017,6.214E+020,3.756E+023,2.656E+024,5.526E+024,8.122E+024,1.0232E+025,1.187E+025,1.322E+025,1.428E+025,1.508E+025,1.566E+025,1.606E+025,1.626E+025,1.636E+025,1.64E+025,1.638E+025,1.632E+025
-2.17225,91096000,149000000000,243000000000000,3.978E+017,6.486E+020,3.898E+023,2.66E+024,5.336E+024,7.624E+024,9.41E+024,1.0772E+025,1.1886E+025,1.274E+025,1.334E+025,1.376E+025,1.4E+025,1.41E+025,1.41E+025,1.408E+025,1.402E+025,1.392E+025
-2.0365,94726000,154800000000,252800000000000,4.136E+017,6.744E+020,4.03E+023,2.656E+024,5.148E+024,7.156E+024,8.656E+024,9.794E+024,1.0708E+025,1.141E+025,1.1864E+025,1.2146E+025,1.2288E+025,1.2316E+025,1.2278E+025,1.2216E+025,1.2132E+025,1.201E+025
-1.90075,98128000,160400000000,262000000000000,4.284E+017,6.986E+020,4.152E+023,2.646E+024,4.96E+024,6.718E+024,7.982E+024,8.936E+024,9.694E+024,1.0268E+025,1.0622E+025,1.0818E+025,1.0874E+025,1.0868E+025,1.0788E+025,1.0702E+025,1.0594E+025,1.047E+025
-1.765,101240000,165400000000,270400000000000,4.42E+017,7.208E+020,4.26E+023,2.63E+024,4.776E+024,6.322E+024,7.398E+024,8.212E+024,8.838E+024,9.312E+024,9.576E+024,9.72E+024,9.726E+024,9.682E+024,9.578E+024,9.488E+024,9.376E+024,9.252E+024
-1.62925,104010000,170000000000,277800000000000,4.54E+017,7.404E+020,4.352E+023,2.608E+024,4.598E+024,5.968E+024,6.892E+024,7.586E+024,8.118E+024,8.502E+024,8.708E+024,8.794E+024,8.768E+024,8.704E+024,8.596E+024,8.482E+024,8.366E+024,8.262E+024
-1.4935,106480000,174000000000,284400000000000,4.648E+017,7.58E+020,4.432E+023,2.582E+024,4.432E+024,5.648E+024,6.45E+024,7.048E+024,7.502E+024,7.814E+024,7.976E+024,8.02E+024,7.978E+024,7.892E+024,7.78E+024,7.662E+024,7.544E+024,7.438E+024
