1.853e+06,7.4911e+07,3.0284e+09,1.2242e+11,4.9491e+12,2.0002e+14,8.0001e+15,2.3717e+17,1.6938e+18,4.5002e+18,8.2293e+18,1.2481e+19,1.6749e+19,2.0808e+19,2.4532e+19,2.789e+19,3.0887e+19,3.3546e+19,3.5883e+19,3.7925e+19,3.9699e+19,4.1235e+19,4.256e+19,4.371e+19,4.471e+19,4.5589e+19,4.6368e+19,4.7079e+19,4.776e+19,4.8437e+19
1.969e+06,7.9598e+07,3.2178e+09,1.3008e+11,5.2587e+12,2.1253e+14,8.4996e+15,2.5116e+17,1.7617e+18,4.5602e+18,8.1173e+18,1.1937e+19,1.5627e+19,1.9042e+19,2.2088e+19,2.4766e+19,2.7097e+19,2.9114e+19,3.0842e+19,3.2316e+19,3.3561e+19,3.4611e+19,3.5496e+19,3.625e+19,3.6895e+19,3.7461e+19,3.7969e+19,3.8447e+19,3.8924e+19,3.9421e+19
2.0803e+06,8.41e+07,3.3998e+09,1.3744e+11,5.5561e+12,2.2455e+14,8.9792e+15,2.6447e+17,1.8223e+18,4.5983e+18,7.9763e+18,1.1407e+19,1.4606e+19,1.7485e+19,1.9988e+19,2.2139e+19,2.3967e+19,2.5511e+19,2.6805e+19,2.7883e+19,2.8771e+19,2.95e+19,3.0097e+19,3.0594e+19,3.1011e+19,3.1374e+19,3.1705e+19,3.2028e+19,3.2362e+19,3.2729e+19
2.1722e+06,8.7813e+07,3.5499e+09,1.4351e+11,5.8014e+12,2.3447e+14,9.3746e+15,2.7523e+17,1.8637e+18,4.5769e+18,7.7245e+18,1.0835e+19,1.3628e+19,1.6064e+19,1.813e+19,1.9867e+19,2.1313e+19,2.2508e+19,2.349e+19,2.429e+19,2.4933e+19,2.5449e+19,2.5862e+19,2.62e+19,2.6481e+19,2.6728e+19,2.696e+19,2.7196e+19,2.7452e+19,2.7747e+19
2.2563e+06,9.1213e+07,3.6874e+09,1.4906e+11,6.026e+12,2.4354e+14,9.7364e+15,2.8499e+17,1.8985e+18,4.5453e+18,7.4689e+18,1.0288e+19,1.2729e+19,1.4794e+19,1.651e+19,1.7924e+19,1.9083e+19,2.0024e+19,2.0783e+19,2.1391e+19,2.187e+19,2.2247e+19,2.2544e+19,2.2784e+19,2.2984e+19,2.3163e+19,2.3338e+19,2.3523e+19,2.3731e+19,2.3976e+19
2.335e+06,9.4393e+07,3.8159e+09,1.5426e+11,6.2361e+12,2.5203e+14,1.0075e+16,2.9407e+17,1.9291e+18,4.5115e+18,7.2528e+18,9.7692e+18,1.1893e+19,1.3644e+19,1.5073e+19,1.6232e+19,1.717e+19,1.7919e+19,1.8516e+19,1.8986e+19,1.9351e+19,1.9633e+19,1.9851e+19,2.0025e+19,2.0171e+19,2.0304e+19,2.0438e+19,2.0585e+19,2.0755e+19,2.096e+19
2.4155e+06,9.7648e+07,3.9475e+09,1.5958e+11,6.4512e+12,2.6072e+14,1.0421e+16,3.0336e+17,1.9602e+18,4.4784e+18,7.0386e+18,9.2874e+18,1.1136e+19,1.2633e+19,1.3836e+19,1.48e+19,1.5569e+19,1.6174e+19,1.6649e+19,1.7017e+19,1.7297e+19,1.7508e+19,1.7668e+19,1.7795e+19,1.7901e+19,1.7998e+19,1.8102e+19,1.822e+19,1.8359e+19,1.8529e+19
2.4869e+06,1.0053e+08,4.0642e+09,1.643e+11,6.6418e+12,2.6843e+14,1.0728e+16,3.1147e+17,1.983e+18,4.4273e+18,6.7989e+18,8.8349e+18,1.0466e+19,1.176e+19,1.2786e+19,1.3597e+19,1.4238e+19,1.4734e+19,1.5117e+19,1.5407e+19,1.5623e+19,1.5782e+19,1.5898e+19,1.5988e+19,1.6063e+19,1.6133e+19,1.6211e+19,1.6302e+19,1.6412e+19,1.6551e+19
2.5498e+06,1.0308e+08,4.167e+09,1.6846e+11,6.8099e+12,2.7522e+14,1.0999e+16,3.1848e+17,1.9983e+18,4.3684e+18,6.5836e+18,8.4373e+18,9.8845e+18,1.1008e+19,1.1886e+19,1.2569e+19,1.3101e+19,1.3505e+19,1.381e+19,1.4039e+19,1.4205e+19,1.4323e+19,1.4406e+19,1.4466e+19,1.4516e+19,1.4563e+19,1.4618e+19,1.4685e+19,1.4769e+19,1.4877e+19
2.6013e+06,1.0516e+08,4.2512e+09,1.7186e+11,6.9475e+12,2.8078e+14,1.122e+16,3.241e+17,2.0071e+18,4.3121e+18,6.4097e+18,8.0999e+18,9.3878e+18,1.0371e+19,1.1128e+19,1.1707e+19,1.215e+19,1.2479e+19,1.2723e+19,1.2903e+19,1.303e+19,1.3117e+19,1.3174e+19,1.3212e+19,1.3242e+19,1.327e+19,1.3304e+19,1.3349e+19,1.3408e+19,1.3488e+19
2.6433e+06,1.0686e+08,4.3198e+09,1.7463e+11,7.0595e+12,2.8531e+14,1.14e+16,3.2857e+17,2.011e+18,4.2573e+18,6.2496e+18,7.7943e+18,8.9426e+18,9.8048e+18,1.0456e+19,1.0945e+19,1.1312e+19,1.1579e+19,1.177e+19,1.1903e+19,1.1994e+19,1.2049e+19,1.208e+19,1.2096e+19,1.2105e+19,1.2112e+19,1.2127e+19,1.2151e+19,1.2187e+19,1.224e+19
2.6755e+06,1.0816e+08,4.3724e+09,1.7676e+11,7.1455e+12,2.8878e+14,1.1538e+16,3.319e+17,2.0106e+18,4.1985e+18,6.0863e+18,7.5075e+18,8.5425e+18,9.3082e+18,9.8751e+18,1.0294e+19,1.0601e+19,1.0819e+19,1.0968e+19,1.1067e+19,1.1128e+19,1.116e+19,1.1171e+19,1.1168e+19,1.116e+19,1.1151e+19,1.1149e+19,1.1155e+19,1.1173e+19,1.1203e+19
2.7095e+06,1.0954e+08,4.4281e+09,1.7901e+11,7.2365e+12,2.9246e+14,1.1684e+16,3.3552e+17,2.0137e+18,4.1486e+18,5.934e+18,7.2456e+18,8.1822e+18,8.8631e+18,9.3562e+18,9.7139e+18,9.9701e+18,1.0145e+19,1.0258e+19,1.0326e+19,1.0362e+19,1.0374e+19,1.0367e+19,1.035e+19,1.0328e+19,1.0305e+19,1.0287e+19,1.0277e+19,1.0275e+19,1.0285e+19
2.7421e+06,1.1085e+08,4.4812e+09,1.8116e+11,7.3234e+12,2.9597e+14,1.1824e+16,3.3904e+17,2.0191e+18,4.1131e+18,5.82e+18,7.0366e+18,7.8901e+18,8.5003e+18,8.932e+18,9.2381e+18,9.4506e+18,9.5899e+18,9.672e+18,9.7127e+18,9.7286e+18,9.7235e+18,9.7036e+18,9.674e+18,9.6404e+18,9.6051e+18,9.5737e+18,9.5496e+18,9.5335e+18,9.5275e+18
2.77e+06,1.1198e+08,4.527e+09,1.8301e+11,7.3981e+12,2.9899e+14,1.1944e+16,3.4205e+17,2.0232e+18,4.083e+18,5.7253e+18,6.8607e+18,7.6387e+18,8.1848e+18,8.5627e+18,8.8225e+18,8.996e+18,9.1034e+18,9.1594e+18,9.1775e+18,9.1725e+18,9.1501e+18,9.1165e+18,9.0751e+18,9.0309e+18,8.9855e+18,8.9433e+18,8.9079e+18,8.8799e+18,8.8604e+18
2.7874e+06,1.1268e+08,4.5553e+09,1.8415e+11,7.4445e+12,3.0086e+14,1.2018e+16,3.4381e+17,2.0215e+18,4.0466e+18,5.6325e+18,6.7094e+18,7.4301e+18,7.9253e+18,8.2594e+18,8.4839e+18,8.6282e+18,8.7117e+18,8.7481e+18,8.7495e+18,8.7296e+18,8.6946e+18,8.6518e+18,8.603e+18,8.5526e+18,8.5009e+18,8.4516e+18,8.4082e+18,8.371e+18,8.3409e+18
2.8013e+06,1.1325e+08,4.5781e+09,1.8507e+11,7.4817e+12,3.0236e+14,1.2078e+16,3.4522e+17,2.0201e+18,4.0152e+18,5.551e+18,6.58e+18,7.2551e+18,7.7079e+18,8.0062e+18,8.2009e+18,8.3214e+18,8.3853e+18,8.4056e+18,8.3934e+18,8.3616e+18,8.3183e+18,8.2703e+18,8.2169e+18,8.1614e+18,8.1043e+18,8.0481e+18,7.9973e+18,7.9516e+18,7.9116e+18
2.8165e+06,1.1386e+08,4.6029e+09,1.8607e+11,7.5222e+12,3.04e+14,1.2143e+16,3.4685e+17,2.0223e+18,3.9971e+18,5.4955e+18,6.4895e+18,7.1334e+18,7.5573e+18,7.8311e+18,8.0049e+18,8.1082e+18,8.1581e+18,8.1665e+18,8.1441e+18,8.1026e+18,8.0519e+18,7.9991e+18,7.9412e+18,7.8812e+18,7.8197e+18,7.7586e+18,7.7018e+18,7.6489e+18,7.6008e+18
2.8356e+06,1.1463e+08,4.6341e+09,1.8734e+11,7.5732e+12,3.0606e+14,1.2225e+16,3.4902e+17,2.0294e+18,3.9947e+18,5.4666e+18,6.4343e+18,7.0588e+18,7.4621e+18,7.7189e+18,7.8786e+18,7.9702e+18,8.0103e+18,8.0103e+18,7.9802e+18,7.931e+18,7.8736e+18,7.8162e+18,7.7541e+18,7.6901e+18,7.625e+18,7.5599e+18,7.4984e+18,7.4395e+18,7.3846e+18
2.85e+06,1.1521e+08,4.6576e+09,1.8829e+11,7.6116e+12,3.0762e+14,1.2287e+16,3.5068e+17,2.0356e+18,3.9968e+18,5.4516e+18,6.4057e+18,7.0211e+18,7.4136e+18,7.6614e+18,7.8129e+18,7.8976e+18,7.9323e+18,7.9277e+18,7.8936e+18,7.8404e+18,7.7786e+18,7.7181e+18,7.6542e+18,7.5885e+18,7.5217e+18,7.4545e+18,7.3902e+18,7.3277e+18,7.2685e+18
2.8546e+06,1.154e+08,4.6651e+09,1.8859e+11,7.6239e+12,3.0811e+14,1.2307e+16,3.5121e+17,2.0377e+18,3.998e+18,5.4471e+18,6.3942e+18,7.0068e+18,7.3955e+18,7.64e+18,7.7893e+18,7.8713e+18,7.9037e+18,7.8975e+18,7.8625e+18,7.8084e+18,7.7471e+18,7.6876e+18,7.6233e+18,7.5576e+18,7.4913e+18,7.4241e+18,7.3592e+18,7.2955e+18,7.2346e+18
2.8495e+06,1.152e+08,4.6569e+09,1.8826e+11,7.6105e+12,3.0757e+14,1.2285e+16,3.5063e+17,2.0355e+18,3.9979e+18,5.4528e+18,6.4032e+18,7.0197e+18,7.4113e+18,7.659e+18,7.8113e+18,7.8961e+18,7.9308e+18,7.9268e+18,7.8939e+18,7.8425e+18,7.7838e+18,7.7271e+18,7.6653e+18,7.6026e+18,7.5393e+18,7.4747e+18,7.4117e+18,7.349e+18,7.2882e+18
2.8357e+06,1.1464e+08,4.6343e+09,1.8735e+11,7.5736e+12,3.0608e+14,1.2226e+16,3.4903e+17,2.0298e+18,3.9968e+18,5.4686e+18,6.4332e+18,7.0629e+18,7.4655e+18,7.7231e+18,7.8842e+18,7.978e+18,8.0208e+18,8.0241e+18,7.9977e+18,7.9533e+18,7.9015e+18,7.8496e+18,7.7922e+18,7.7343e+18,7.6759e+18,7.6154e+18,7.5559e+18,7.4959e+18,7.4372e+18
2.8156e+06,1.1382e+08,4.6014e+09,1.8602e+11,7.5199e+12,3.0391e+14,1.2139e+16,3.4671e+17,2.0214e+18,3.9956e+18,5.4925e+18,6.483e+18,7.1349e+18,7.5578e+18,7.8332e+18,8.0095e+18,8.1165e+18,8.1708e+18,8.1846e+18,8.1671e+18,8.132e+18,8.0885e+18,8.0426e+18,7.9912e+18,7.9389e+18,7.8861e+18,7.8316e+18,7.7775e+18,7.7225e+18,7.6683e+18
2.7998e+06,1.1318e+08,4.5756e+09,1.8497e+11,7.4776e+12,3.022e+14,1.2071e+16,3.4499e+17,2.0188e+18,4.0133e+18,5.549e+18,6.5758e+18,7.2613e+18,7.7163e+18,8.0193e+18,8.2192e+18,8.3461e+18,8.417e+18,8.4454e+18,8.4404e+18,8.4171e+18,8.3831e+18,8.3441e+18,8.2988e+18,8.2526e+18,8.2056e+18,8.1569e+18,8.1087e+18,8.0595e+18,8.0114e+18
2.7862e+06,1.1263e+08,4.5533e+09,1.8407e+11,7.4413e+12,3.0073e+14,1.2013e+16,3.4362e+17,2.0202e+18,4.0433e+18,5.6246e+18,6.7019e+18,7.4326e+18,7.9288e+18,8.2661e+18,8.4956e+18,8.6469e+18,8.7382e+18,8.7844e+18,8.7951e+18,8.7848e+18,8.7599e+18,8.7271e+18,8.6876e+18,8.648e+18,8.6085e+18,8.5677e+18,8.5272e+18,8.486e+18,8.4462e+18
2.7681e+06,1.119e+08,4.5239e+09,1.8288e+11,7.3931e+12,2.9879e+14,1.1936e+16,3.4181e+17,2.0215e+18,4.0787e+18,5.7169e+18,6.8605e+18,7.65e+18,8.1992e+18,8.5816e+18,8.8483e+18,9.0303e+18,9.1465e+18,9.2139e+18,9.243e+18,9.2495e+18,9.2397e+18,9.2188e+18,9.1902e+18,9.1596e+18,9.1287e+18,9.0967e+18,9.0653e+18,9.0337e+18,9.0043e+18
2.7407e+06,1.1079e+08,4.4789e+09,1.8106e+11,7.3197e+12,2.9582e+14,1.1818e+16,3.3885e+17,2.0183e+18,4.1141e+18,5.8209e+18,7.0372e+18,7.8948e+18,8.5047e+18,8.9398e+18,9.2507e+18,9.4698e+18,9.6174e+18,9.7106e+18,9.7627e+18,9.7896e+18,9.7972e+18,9.7908e+18,9.7746e+18,9.7549e+18,9.734e+18,9.7123e+18,9.6914e+18,9.6709e+18,9.6535e+18
2.7079e+06,1.0947e+08,4.4254e+09,1.789e+11,7.2321e+12,2.9228e+14,1.1677e+16,3.353e+17,2.0132e+18,4.1522e+18,5.9494e+18,7.2544e+18,8.1941e+18,8.8759e+18,9.3742e+18,9.7376e+18,1.0002e+19,1.0189e+19,1.0317e+19,1.04e+19,1.0451e+19,1.0479e+19,1.049e+19,1.049e+19,1.0486e+19,1.0478e+19,1.047e+19,1.0463e+19,1.0457e+19,1.0455e+19
2.6739e+06,1.081e+08,4.3699e+09,1.7666e+11,7.1415e+12,2.8862e+14,1.1531e+16,3.3168e+17,2.0092e+18,4.1937e+18,6.0826e+18,7.5067e+18,8.5496e+18,9.3165e+18,9.8887e+18,1.0314e+19,1.0632e+19,1.0864e+19,1.1031e+19,1.1148e+19,1.1226e+19,1.1276e+19,1.1306e+19,1.1324e+19,1.1335e+19,1.1344e+19,1.1353e+19,1.1362e+19,1.1374e+19,1.139e+19
2.6401e+06,1.0673e+08,4.3146e+09,1.7442e+11,7.0512e+12,2.8497e+14,1.1386e+16,3.2816e+17,2.008e+18,4.2445e+18,6.2306e+18,7.786e+18,8.9544e+18,9.8246e+18,1.0486e+19,1.0989e+19,1.1373e+19,1.166e+19,1.1875e+19,1.2032e+19,1.2144e+19,1.2223e+19,1.2278e+19,1.2318e+19,1.235e+19,1.2379e+19,1.2407e+19,1.2438e+19,1.247e+19,1.2509e+19
2.5994e+06,1.0508e+08,4.2482e+09,1.7174e+11,6.9425e+12,2.8058e+14,1.1212e+16,3.2386e+17,2.0051e+18,4.3039e+18,6.4054e+18,8.0855e+18,9.3906e+18,1.0379e+19,1.1145e+19,1.1735e+19,1.2195e+19,1.2545e+19,1.2813e+19,1.3018e+19,1.3169e+19,1.3282e+19,1.3367e+19,1.3432e+19,1.3487e+19,1.3537e+19,1.3587e+19,1.3639e+19,1.3694e+19,1.3755e+19
2.5459e+06,1.0292e+08,4.1606e+09,1.682e+11,6.7994e+12,2.748e+14,1.0982e+16,3.18e+17,1.9962e+18,4.3661e+18,6.599e+18,8.4254e+18,9.888e+18,1.1019e+19,1.1909e+19,1.2608e+19,1.3161e+19,1.3591e+19,1.3926e+19,1.4185e+19,1.4382e+19,1.4532e+19,1.465e+19,1.4744e+19,1.4824e+19,1.4899e+19,1.4974e+19,1.5052e+19,1.5134e+19,1.5224e+19
2.4846e+06,1.0044e+08,4.0605e+09,1.6415e+11,6.6359e+12,2.6819e+14,1.0719e+16,3.1119e+17,1.9813e+18,4.4217e+18,6.7927e+18,8.8105e+18,1.0464e+19,1.1764e+19,1.28e+19,1.3628e+19,1.4289e+19,1.4812e+19,1.5224e+19,1.5548e+19,1.5798e+19,1.5993e+19,1.6147e+19,1.6274e+19,1.6383e+19,1.6487e+19,1.6591e+19,1.6698e+19,1.6809e+19,1.6929e+19
2.4119e+06,9.7505e+07,3.9417e+09,1.5935e+11,6.4418e+12,2.6034e+14,1.0406e+16,3.0292e+17,1.9576e+18,4.467e+18,7.0023e+18,9.2529e+18,1.1138e+19,1.2645e+19,1.3863e+19,1.4847e+19,1.5646e+19,1.6285e+19,1.6797e+19,1.7207e+19,1.753e+19,1.7789e+19,1.7997e+19,1.8171e+19,1.8324e+19,1.8467e+19,1.8607e+19,1.8747e+19,1.889e+19,1.9041e+19
2.3326e+06,9.4296e+07,3.812e+09,1.541e+11,6.2297e+12,2.5177e+14,1.0064e+16,2.9375e+17,1.9272e+18,4.5069e+18,7.2454e+18,9.742e+18,1.1892e+19,1.365e+19,1.5091e+19,1.6272e+19,1.7241e+19,1.8027e+19,1.8663e+19,1.9179e+19,1.9593e+19,1.9927e+19,2.0199e+19,2.0427e+19,2.0625e+19,2.0808e+19,2.0984e+19,2.1157e+19,2.1332e+19,2.1515e+19
2.2515e+06,9.1017e+07,3.6794e+09,1.4875e+11,6.0131e+12,2.4302e+14,9.7155e+15,2.8437e+17,1.8955e+18,4.546e+18,7.5e+18,1.0275e+19,1.2737e+19,1.481e+19,1.6542e+19,1.7985e+19,1.9181e+19,2.0168e+19,2.0977e+19,2.1643e+19,2.2183e+19,2.2624e+19,2.2986e+19,2.3291e+19,2.3555e+19,2.3795e+19,2.4022e+19,2.4241e+19,2.4457e+19,2.4678e+19
2.1693e+06,8.7696e+07,3.5452e+09,1.4332e+11,5.7937e+12,2.3415e+14,9.362e+15,2.7485e+17,1.8621e+18,4.573e+18,7.7099e+18,1.0808e+19,1.3632e+19,1.6075e+19,1.8159e+19,1.9926e+19,2.1414e+19,2.2661e+19,2.3703e+19,2.4571e+19,2.5289e+19,2.5882e+19,2.6375e+19,2.6791e+19,2.715e+19,2.7472e+19,2.7769e+19,2.8049e+19,2.8318e+19,2.8589e+19
2.0744e+06,8.3861e+07,3.3902e+09,1.3705e+11,5.5404e+12,2.2392e+14,8.9538e+15,2.6372e+17,1.818e+18,4.5795e+18,7.9017e+18,1.1353e+19,1.46e+19,1.7496e+19,2.0026e+19,2.2217e+19,2.4097e+19,2.5705e+19,2.7076e+19,2.8238e+19,2.922e+19,3.0049e+19,3.0751e+19,3.1353e+19,3.1874e+19,3.2336e+19,3.2753e+19,3.3137e+19,3.3499e+19,3.3851e+19
1.9659e+06,7.9473e+07,3.2128e+09,1.2988e+11,5.2504e+12,2.122e+14,8.4862e+15,2.5075e+17,1.7602e+18,4.5587e+18,8.1051e+18,1.1918e+19,1.5631e+19,1.9062e+19,2.2137e+19,2.486e+19,2.7252e+19,2.9346e+19,3.1169e+19,3.2753e+19,3.4122e+19,3.5303e+19,3.6322e+19,3.7209e+19,3.7983e+19,3.8663e+19,3.9272e+19,3.9822e+19,4.0333e+19,4.0816e+19
1.8478e+06,7.4699e+07,3.0198e+09,1.2208e+11,4.935e+12,1.9945e+14,7.9774e+15,2.365e+17,1.6908e+18,4.5059e+18,8.275e+18,1.249e+19,1.675e+19,2.0822e+19,2.4575e+19,2.7976e+19,3.1034e+19,3.377e+19,3.6207e+19,3.8366e+19,4.0274e+19,4.195e+19,4.3423e+19,4.4725e+19,4.5878e+19,4.6905e+19,4.7829e+19,4.8663e+19,4.943e+19,5.0145e+19
1.7229e+06,6.965e+07,2.8157e+09,1.1383e+11,4.6015e+12,1.8597e+14,7.4391e+15,2.2125e+17,1.6101e+18,4.4045e+18,8.3041e+18,1.2928e+19,1.7783e+19,2.2578e+19,2.7139e+19,3.1393e+19,3.5317e+19,3.8915e+19,4.2194e+19,4.5171e+19,4.7872e+19,5.0303e+19,5.2491e+19,5.447e+19,5.6259e+19,5.7881e+19,5.9357e+19,6.0701e+19,6.1936e+19,6.3077e+19
1.5962e+06,6.453e+07,2.6087e+09,1.0546e+11,4.2632e+12,1.723e+14,6.8931e+15,2.0569e+17,1.5247e+18,4.2834e+18,8.2812e+18,1.3288e+19,1.8735e+19,2.432e+19,2.9804e+19,3.5063e+19,4.0036e+19,4.4706e+19,4.9058e+19,5.31e+19,5.6842e+19,6.0278e+19,6.3425e+19,6.6318e+19,6.8968e+19,7.1397e+19,7.3626e+19,7.5669e+19,7.756e+19,7.9309e+19
1.4576e+06,5.8925e+07,2.3821e+09,9.6298e+10,3.8929e+12,1.5733e+14,6.2951e+15,1.8845e+17,1.4216e+18,4.1043e+18,8.1631e+18,1.3357e+19,1.923e+19,2.5484e+19,3.1826e+19,3.8088e+19,4.4171e+19,5.0029e+19,5.5632e+19,6.0962e+19,6.6007e+19,7.0747e+19,7.5193e+19,7.9384e+19,8.331e+19,8.6983e+19,9.0422e+19,9.3627e+19,9.6641e+19,9.9462e+19
1.3079e+06,5.2872e+07,2.1374e+09,8.6406e+10,3.493e+12,1.4117e+14,5.6491e+15,1.6966e+17,1.3035e+18,3.8728e+18,7.9345e+18,1.3272e+19,1.9528e+19,2.6433e+19,3.3671e+19,4.1042e+19,4.8412e+19,5.5698e+19,6.284e+19,6.9799e+19,7.6511e+19,8.2941e+19,8.9095e+19,9.501e+19,1.0065e+20,1.0601e+20,1.1111e+20,1.1594e+20,1.2052e+20,1.2486e+20
