7.7631e-24,5.1288e-19,3.3884e-14,2.2386e-09,0.0001479,9.7709,6.4553e+05,4.2647e+10,1.8471e+15,6.7768e+16,2.9653e+17,7.6265e+17,1.5279e+18,2.4468e+18,3.5591e+18,5.0017e+18,6.8276e+18,1.083e+19,1.4337e+19,1.0093e+19,1.2851e+19,2.9927e+19,1.8667e+19,3.7019e+19,3.8649e+19,2.9807e+19,3.5439e+19,5.5955e+19,6.3464e+19,6.7088e+19,7.2356e+19,6.9337e+19,8.2034e+19,8.3671e+19
1.4249e-23,9.4137e-19,6.2193e-14,4.1088e-09,0.00027146,17.934,1.1848e+06,7.8277e+10,3.3875e+15,1.2216e+17,5.2323e+17,1.3178e+18,2.5876e+18,4.1744e+18,6.0502e+18,8.4233e+18,1.1376e+19,1.7856e+19,2.3436e+19,1.6248e+19,2.0492e+19,4.8231e+19,2.9278e+19,5.8747e+19,6.076e+19,4.5884e+19,5.4359e+19,8.6399e+19,9.7536e+19,1.0245e+20,1.0997e+20,1.0414e+20,1.2364e+20,1.2493e+20
2.5238e-23,1.6674e-18,1.1016e-13,7.2776e-09,0.00048081,31.765,2.0986e+06,1.3865e+11,6.0002e+15,2.1658e+17,9.248e+17,2.2954e+18,4.3613e+18,6.9856e+18,1.0057e+19,1.3962e+19,1.8848e+19,2.9619e+19,3.8802e+19,2.6734e+19,3.3756e+19,7.8798e+19,4.8159e+19,9.5463e+19,9.8553e+19,7.4898e+19,8.8328e+19,1.3893e+20,1.5631e+20,1.6364e+20,1.7497e+20,1.6553e+20,1.9499e+20,1.9626e+20
3.9216e-23,2.5909e-18,1.7117e-13,1.1308e-08,0.00074711,49.358,3.2609e+06,2.1544e+11,9.3173e+15,3.3152e+17,1.3918e+18,3.415e+18,6.347e+18,1.0012e+19,1.4264e+19,1.9535e+19,2.5978e+19,4.0155e+19,5.2e+19,3.5416e+19,4.4127e+19,1.0321e+20,6.1599e+19,1.2257e+20,1.2525e+20,9.3484e+19,1.0962e+20,1.7225e+20,1.9258e+20,2.0038e+20,2.1328e+20,1.9964e+20,2.3614e+20,2.3564e+20
5.6934e-23,3.7614e-18,2.485e-13,1.6418e-08,0.0010847,71.659,4.7342e+06,3.1277e+11,1.3518e+16,4.7459e+17,1.96e+18,4.751e+18,8.7251e+18,1.3488e+19,1.8999e+19,2.5759e+19,3.3948e+19,5.2036e+19,6.6855e+19,4.5004e+19,5.569e+19,1.301e+20,7.6701e+19,1.5247e+20,1.5468e+20,1.1429e+20,1.3332e+20,2.0922e+20,2.3275e+20,2.4067e+20,2.5475e+20,2.3637e+20,2.7892e+20,2.7585e+20
7.7698e-23,5.1332e-18,3.3913e-13,2.2405e-08,0.0014802,97.794,6.4609e+06,4.2684e+11,1.8432e+16,6.3583e+17,2.5706e+18,6.1148e+18,1.1071e+19,1.6853e+19,2.3421e+19,3.1341e+19,4.08e+19,6.1772e+19,7.8519e+19,5.2254e+19,6.405e+19,1.4826e+20,8.6656e+19,1.7044e+20,1.7146e+20,1.2598e+20,1.4577e+20,2.2642e+20,2.5031e+20,2.5727e+20,2.7092e+20,2.4934e+20,2.9394e+20,2.8806e+20
1.0177e-22,6.7233e-18,4.4418e-13,2.9346e-08,0.0019388,128.09,8.4622e+06,5.5906e+11,2.4114e+16,8.1293e+17,3.1972e+18,7.4152e+18,1.3193e+19,1.9819e+19,2.7135e+19,3.571e+19,4.5704e+19,6.801e+19,8.5309e+19,5.588e+19,6.7545e+19,1.5719e+20,8.9238e+19,1.7707e+20,1.7603e+20,1.263e+20,1.4532e+20,2.271e+20,2.4958e+20,2.5442e+20,2.6626e+20,2.4128e+20,2.856e+20,2.7607e+20
1.3009e-22,8.5948e-18,5.6783e-13,3.7514e-08,0.0024784,163.74,1.0818e+07,7.1468e+11,3.0793e+16,1.0167e+18,3.9008e+18,8.8191e+18,1.5342e+19,2.2655e+19,3.0459e+19,3.9559e+19,5.0102e+19,7.3899e+19,9.17e+19,5.9177e+19,7.103e+19,1.6255e+20,9.2313e+19,1.793e+20,1.7672e+20,1.2703e+20,1.4457e+20,2.2191e+20,2.4211e+20,2.45e+20,2.547e+20,2.2869e+20,2.6961e+20,2.5727e+20
1.5986e-22,1.0561e-17,6.9775e-13,4.6098e-08,0.0030455,201.2,1.3293e+07,8.782e+11,3.7779e+16,1.2076e+18,4.4659e+18,9.8178e+18,1.6634e+19,2.4126e+19,3.1943e+19,4.064e+19,5.0351e+19,7.2687e+19,8.8711e+19,5.5961e+19,6.5969e+19,1.5299e+20,8.319e+19,1.6436e+20,1.5944e+20,1.1076e+20,1.2525e+20,1.9428e+20,2.1055e+20,2.1087e+20,2.1774e+20,1.9105e+20,2.2785e+20,2.1291e+20
1.9303e-22,1.2753e-17,8.4251e-13,5.5662e-08,0.0036774,242.95,1.6051e+07,1.0604e+12,4.5549e+16,1.4142e+18,5.055e+18,1.0771e+19,1.7676e+19,2.506e+19,3.2611e+19,4.0903e+19,5.0063e+19,7.1629e+19,8.6367e+19,5.3264e+19,6.227e+19,1.4375e+20,7.7072e+19,1.5115e+20,1.4496e+20,9.967e+19,1.1161e+20,1.7208e+20,1.8533e+20,1.8388e+20,1.8848e+20,1.6249e+20,1.9438e+20,1.779e+20
